sample_id,aging_step,aging_class,source_file,total_fluorescence,max_intensity,tocopherol_like_Ex300_340_Em320_380,oxidation_like_Ex350_450_Em400_520,chlorophyll_like_Ex350_460_Em650_750,red_band_Em600_750,blue_green_Em380_520,bin_Ex300_340_Em300_350,bin_Ex300_340_Em350_400,bin_Ex300_340_Em400_450,bin_Ex300_340_Em450_500,bin_Ex300_340_Em500_550,bin_Ex300_340_Em550_600,bin_Ex300_340_Em600_650,bin_Ex300_340_Em650_700,bin_Ex300_340_Em700_750,bin_Ex300_340_Em750_800,bin_Ex340_380_Em300_350,bin_Ex340_380_Em350_400,bin_Ex340_380_Em400_450,bin_Ex340_380_Em450_500,bin_Ex340_380_Em500_550,bin_Ex340_380_Em550_600,bin_Ex340_380_Em600_650,bin_Ex340_380_Em650_700,bin_Ex340_380_Em700_750,bin_Ex340_380_Em750_800,bin_Ex380_420_Em300_350,bin_Ex380_420_Em350_400,bin_Ex380_420_Em400_450,bin_Ex380_420_Em450_500,bin_Ex380_420_Em500_550,bin_Ex380_420_Em550_600,bin_Ex380_420_Em600_650,bin_Ex380_420_Em650_700,bin_Ex380_420_Em700_750,bin_Ex380_420_Em750_800,bin_Ex420_460_Em300_350,bin_Ex420_460_Em350_400,bin_Ex420_460_Em400_450,bin_Ex420_460_Em450_500,bin_Ex420_460_Em500_550,bin_Ex420_460_Em550_600,bin_Ex420_460_Em600_650,bin_Ex420_460_Em650_700,bin_Ex420_460_Em700_750,bin_Ex420_460_Em750_800,bin_Ex460_500_Em300_350,bin_Ex460_500_Em350_400,bin_Ex460_500_Em400_450,bin_Ex460_500_Em450_500,bin_Ex460_500_Em500_550,bin_Ex460_500_Em550_600,bin_Ex460_500_Em600_650,bin_Ex460_500_Em650_700,bin_Ex460_500_Em700_750,bin_Ex460_500_Em750_800,bin_Ex500_540_Em300_350,bin_Ex500_540_Em350_400,bin_Ex500_540_Em400_450,bin_Ex500_540_Em450_500,bin_Ex500_540_Em500_550,bin_Ex500_540_Em550_600,bin_Ex500_540_Em600_650,bin_Ex500_540_Em650_700,bin_Ex500_540_Em700_750,bin_Ex500_540_Em750_800,bin_Ex540_580_Em300_350,bin_Ex540_580_Em350_400,bin_Ex540_580_Em400_450,bin_Ex540_580_Em450_500,bin_Ex540_580_Em500_550,bin_Ex540_580_Em550_600,bin_Ex540_580_Em600_650,bin_Ex540_580_Em650_700,bin_Ex540_580_Em700_750,bin_Ex540_580_Em750_800,bin_Ex580_620_Em300_350,bin_Ex580_620_Em350_400,bin_Ex580_620_Em400_450,bin_Ex580_620_Em450_500,bin_Ex580_620_Em500_550,bin_Ex580_620_Em550_600,bin_Ex580_620_Em600_650,bin_Ex580_620_Em650_700,bin_Ex580_620_Em700_750,bin_Ex580_620_Em750_800,PC1,PC2
W1,2,mid-aged,20210527_1537_AS2_D1T1W1R0.csv,17.09878934982286,649.9724121,1.453876652902258,2.691504054890611,64.448631452,50.26147055694677,1.5165702406835004,0.485629347659,2.638613872322308,3.12808410111923,4.699963503763846,10.393367407513075,6.007727652524615,2.1342978480149237,22.39304277114153,8.669612642438462,1.3815213344587691,0.1271057211004615,1.292872082101923,2.271843745366923,6.846667053038461,21.7418938819,14.447717006376926,6.092831404330769,107.71159869976154,41.7061262645,6.560051270885385,0.0549369493786461,0.203528829509723,0.3703650661627692,1.021737273949231,3.6606412082907696,3.001964350301539,2.721222247440769,129.02311407343078,50.181521122153846,7.942055385969231,0.0223287217892384,0.0316175281392769,0.1176546167631922,0.2965320536094615,1.3000136361923078,1.2537976824223078,2.080339146126923,46.92444235360769,17.89110128156154,2.810645730565384,0.011012916664523,0.0223483650185769,0.0148339747598076,0.3321398345066923,1.548970548910769,1.6264778393607693,1.507172737200769,30.46683514964615,11.629070613638463,1.841164478349231,0.0506123783925846,0.0798068797281153,0.0581691031487077,0.1070471688642692,5.060238934359846,3.5921375100307693,4.2341399331,151.6302141796,57.90057781676923,8.93635453883077,0.0417332896508461,0.0627888327463076,0.043914031933923,0.0349993183146923,1.6963533182626924,8.404143380964616,5.775789150869231,119.1495345996923,45.996736938,7.108120082823078,0.0520598977648461,0.0833771877803846,0.0498589407647692,0.0293784348876153,0.058999098179,3.8517644389655374,9.183028581469232,178.8815414664615,68.11784378330769,10.447263165599995,5.528604615954142,-2.0130735560226154
W2,2,mid-aged,20210527_1245_AS2_Q2V2W2V1.csv,16.83612892996722,647.1548462,1.44593636178471,2.633316338345334,61.84218275860784,49.458506026109866,1.4864501758849091,0.4826100600292999,2.5683894111684618,3.0174453599296154,4.617232657143846,10.42575598972846,6.040895133483846,2.157615030813232,22.50490744603231,8.784084170926153,1.4241851553313924,0.1378169634295384,1.260774217197923,2.187335892409231,6.728661999184615,21.71370740298461,14.444471568284616,6.065510300561538,106.2493787885154,41.40222269923077,6.558210501320769,0.0554825767813461,0.1946772144834461,0.3447791392068461,0.9556437988216924,3.467713927106154,2.8524195933146155,2.5763606791330766,121.39349327153076,47.43933510384615,7.5367978940461535,0.0170772512266923,0.0256572558761923,0.1138693967247153,0.2825027581300999,1.2422483288453847,1.1994078700438462,1.9540420963346157,43.8674251296,16.848179422915383,2.648409959033077,0.0143095689471538,0.0160040736204307,0.0143413476258,0.3304264485883153,1.51287183051,1.5623022492715384,1.4063023117892306,29.259147101384617,11.23346577603077,1.7677581766023076,0.0482990634989999,0.0768996631870769,0.056985167844923,0.1081400836381692,5.052792543645154,3.536605760707692,4.147309921461538,149.05382225426925,57.17873002615384,8.812830310523077,0.0485500756789999,0.0505570127393846,0.0465757345778461,0.038037555701,1.7554703968783074,8.44166786922877,5.67416709786923,117.90013038238462,45.82447775384615,7.044404889564615,0.0415486327747692,0.0680739469957692,0.0632350568560769,0.0264765169754615,0.0474181253424615,3.958314858004076,9.270953551103077,178.2400086092308,68.205567684,10.416852652603076,5.520391562678146,-3.255662456137183
X0,2,mid-aged,20210526_1344_AS2_X0N1L1F0.csv,11.525345919059465,507.9051819,5.213039833276,9.234076719337706,69.85171308669935,28.99409705858803,4.956424464613725,1.7997071186456153,10.618312142392307,14.864772073823076,13.89408955656154,15.123137599641538,6.641004771214615,2.172694532090077,14.690489992188615,3.52127011138,0.5710819721513769,0.2861466481404615,5.960078095740385,12.060990554023077,23.483523221653847,36.26756731169231,18.51275040159231,6.907257415638462,89.2535370404846,21.25412452253846,3.3347254719615385,0.0615122563646846,1.249638628022231,3.081573098828846,5.674038212938462,9.936267691553844,6.261171290353846,4.22253839046923,187.89803357816157,44.49738382946154,6.8965992221923065,0.0245538210350923,0.033026426909823,0.8346998661791462,1.4806674219170002,2.931282048992308,2.1273320491384617,1.9441781887446152,64.82801448800771,15.215367064353844,2.345202016640769,0.0047577213236923,0.0104536170359384,0.0233004268020076,1.4367151463564154,2.2659238990376926,1.615316329546154,0.99460337069,22.342688236546152,5.262877987038461,0.824611470617,0.0173435601697692,0.0360544484526077,0.0382639296724461,0.2052679895930154,5.670101497953153,1.539213558306923,1.6540431888746154,66.84821070359231,15.743647813946154,2.4233540752838465,0.0057739374282307,0.022224721377,0.0257940421156153,0.0182376685912307,1.576842974495,4.843907406101077,1.543497683899231,40.63949640967692,10.033595435507694,1.555474749203077,0.0091095444820769,0.027594245567923,0.0134897339947692,0.0349662928598461,0.0287417333884615,2.583276838477077,3.754913942539461,60.99555646073077,14.207362954607694,2.1997727435720766,-10.87099631317792,-7.810417712231465
X1,2,mid-aged,20210528_1518_AS2_U0U2R1X1.csv,12.378874648951037,562.366394,6.1763589316082586,9.876260413858027,76.35837921070099,30.956500014006757,5.513756568936828,2.083189376703077,12.804452030246152,18.050820594900003,15.9991004054,16.862671085361537,7.320554610343076,2.4165561521035386,16.137553320733076,3.8536548887507687,0.6239489428065232,0.3058889887388539,6.670793677648308,13.32539079893077,25.094413097076924,38.380760295461535,19.60638845139231,7.448866204084616,95.80826110797692,22.87143506625385,3.5936871159761536,0.0675738748338769,1.3699412722116924,3.418336625922462,6.079722230438462,10.47521153953077,6.67406115733077,4.640519509776923,206.29554072415385,48.92549748069231,7.574427153753846,0.0217568337379999,0.037134676404923,0.8948762489189923,1.5425513210748465,3.044410782569231,2.2450115910153845,2.148206203713077,71.97431654832307,16.983244547515383,2.6117345989453846,0.0100835484669692,0.0170968234644461,0.0233963814922692,1.4717793432382231,2.3707879790315385,1.7168720868923075,1.0707421169707694,23.66185544289231,5.607015519830769,0.879315290663154,0.0251086286487461,0.0302144094153923,0.0399915654218615,0.2162151296282846,5.564468483926077,1.8226327914769231,1.837280717243846,67.44635067626922,15.9688706504,2.4586132030946155,0.0127613800383076,0.008675072453,-0.0067933431476153,0.0199147137036923,1.6158650371813843,5.415119205405461,1.9510037083384613,40.8247014486,10.1742216989,1.5953225158653843,0.0078049788840769,0.0137326493993846,-0.0155920926485384,0.0003445170376923,0.0124087083369999,2.6007385023082303,4.263172787418768,62.62381269375385,14.686657606661536,2.257239548253077,-12.848269677764488,-6.487819367919417
X2,2,mid-aged,20210526_0808_AS2_X2U1S0P0.csv,11.928789054701188,533.5543213,4.64002851680013,9.62222006824434,73.49252666260294,30.36814957562771,4.9763591511387135,1.5546611901041538,9.690178737269232,13.97794674023846,13.831767817623076,14.356797974383078,6.200168907786924,2.0530667044040003,14.149738903077692,3.435878457333846,0.5648860893711538,0.2417077049234384,5.553239338943154,11.826922393176924,24.63390979753846,36.012417499769235,18.10925319740769,6.897321290399999,91.48957464534617,22.06718223833077,3.527433265473846,0.0600524599806307,1.213685829118846,3.154094392448769,6.281084998607692,10.426610405730768,6.456628008815385,4.412442608061538,198.06696146446157,47.41017708415384,7.465497902923078,0.0232169186695923,0.0360632709540384,0.8520375132674154,1.6735161358786923,3.147816363653846,2.2536202880076925,2.0961255335192304,69.47184833893846,16.48535712773077,2.5818798811400003,0.0078309766665461,0.0149904502622461,0.0233843112117923,1.632918937957431,2.4426405819515384,1.7497700755615384,1.1164144332453847,24.91754737384616,5.921854297907692,0.9556911453669232,0.0198114151197692,0.0356778931731692,0.0338422126851076,0.246135729118823,5.336783217486078,1.5860860902446152,1.720873763033846,70.43616195041538,16.762475868223078,2.611270750752308,0.0163772484573846,0.0381607257056153,0.0210725163405384,0.0320394658996153,1.503571521589,4.60048113982154,1.570331810966923,41.74345275692308,10.362255267023077,1.6155771278323077,0.0092471728398461,0.0149763506616153,0.0272116917243846,0.0121057133987692,0.0140144813796153,2.2936735974205384,3.6924616660646152,63.33512023561539,14.928520762207691,2.30110373784,-10.679701922796996,-6.360823265706412
A0,3,mid-aged,20210602_0914_AS3_I1F2A0C2.csv,15.979248795704017,572.1141968,2.0151248525398064,3.391658181758844,68.05187558653267,46.32941198686291,1.7890897480546994,0.8218383071226925,3.1341753175653846,3.2637893743692303,4.933423221939999,10.82744058103,6.193197950155385,2.2497060921562304,24.21523753092154,8.22763571742,1.3334953571765156,0.2057111470441692,1.9211414312433075,3.0140820370776926,8.573452795315385,24.87123035602308,15.677967038284615,6.495692051384616,114.79741011885385,39.23305761656923,6.291386299918462,0.0545845210716307,0.3243327040091461,0.5399204880881537,1.3813546588853844,4.4317188294807695,3.372338680006923,2.948247324511539,144.21683073933846,49.18770509884616,7.916231770053846,0.0219706709281846,0.0292067336530538,0.1844220173297153,0.3953174158413846,1.4610270545869228,1.3116769231230767,2.1969585272284613,50.22618356066154,16.823698894215386,2.6642612179584613,0.0062873496282153,0.0175157070126615,0.0146554861393076,0.519706902381,1.6826067477576925,1.548842745092308,1.4261724939561535,29.57847966942308,9.871703119484614,1.5663518778807692,0.043041334256923,0.0749924402307846,0.0590149068981923,0.1284427230979076,6.656300790979308,2.929477725569231,3.6661995117307695,140.53882816885385,47.230367264307695,7.340178264953846,0.032314552667,0.0533407378346923,0.0438609782608461,0.039550046832923,2.2211078750337694,8.649774241691079,4.657913239223077,105.20820753376924,36.176695294953845,5.622865338563847,0.0492271128489999,0.076836996954,0.0713789514913846,0.0390488825775384,0.0318911579484615,4.061504197566616,8.600440504303847,153.412277115,51.45617477626154,8.08334842197923,3.0108058282654557,-3.4650677229525497
A1,3,mid-aged,20210602_1325_AS3_F1A1L0G0.csv,15.531081489431871,565.2211914,1.9032553547951607,3.218027129497542,64.81278151041667,45.15257491640819,1.6893933454688346,0.7599229254152307,2.998485441413077,3.117985242722308,4.641186397966154,10.40795664340846,5.960350635037539,2.167841800126077,23.19777102933153,7.867517386106924,1.2731490306999922,0.1884339222391,1.840584447925308,2.8998897898761538,8.135794731338462,23.93829266480769,15.166452635392307,6.271195483215385,110.88165270746924,37.66811654023077,6.006215350077692,0.0527387194148923,0.2916008182357769,0.5012871812178461,1.2752450003269231,4.161322610737693,3.189069800713077,2.800369710666154,136.6992889827154,46.485460486769234,7.431812254176924,0.0126193610089769,0.0281282650988153,0.1693366605788615,0.3543295202702538,1.3512668334630773,1.2102071629153843,2.068175615755384,47.249781074315386,15.769791569907692,2.4781180770500004,0.0069375408207307,0.0127261633132,0.008446281289023,0.4455320488223384,1.5658974200607692,1.4737646538215383,1.3689083768853847,28.30974534622308,9.412651298615383,1.482337588396154,0.0433917390183153,0.071234550207423,0.0399126588443923,0.115372174072423,6.036232145763768,2.9010228257615385,3.606300531930769,138.31754320769232,46.19988572753847,7.153153921784615,0.0256969091138461,0.0470585355535384,0.0352179607312307,0.0463940778666923,2.0054256451855386,8.09043671892277,4.724879541730769,104.50524562046154,35.507367266015386,5.485484620564615,0.0215618419523846,0.0495548777948461,0.040162373189,0.0397544962547692,0.047572760899923,3.705419679105384,8.28855527294077,152.71477903884616,51.05986388336923,7.940699061215384,2.530318671811036,-5.2334583062836355
A2,3,mid-aged,20210603_0741_AS3_A2D2B0O0.csv,16.81733525518685,601.4945068,2.363183895076709,3.684677803539896,73.90155749359805,48.87248225041021,1.957192735110597,0.9565579213807692,3.700932473852308,3.94058398973,5.6581902866176925,11.80224542059,6.62332499177,2.452500462681923,26.47450164924769,8.866010964686154,1.412570656583369,0.1879433215634461,2.079481052716231,3.45398830498,9.451081063153843,26.33591726413846,16.497744567869233,6.944110580753846,124.92814478715384,41.74498511849231,6.603209807731539,0.0550490299020692,0.3186399198114769,0.5916130076586923,1.50738684271,4.665627184783846,3.55295485718,3.1893795307869226,157.72417768371537,52.78637192076923,8.419732686223078,0.0199873292746384,0.0328577112796307,0.1831342579260538,0.4164489284952308,1.5655601382146151,1.399890127516923,2.344090162824616,54.92127877586154,18.067204766107693,2.852922800665384,0.0176149739099769,0.0178177535535153,0.0170926058665,0.4576697033847846,1.7032076397853846,1.62789239702,1.5017578257884614,30.968498528392303,10.16378757490769,1.608349373935385,0.0476582017433846,0.0687547104182307,0.0542739459099769,0.1176301372433384,5.393826856101154,3.0603217766692308,3.835220848707692,143.25817654642304,47.39594276130769,7.378909321053846,0.0182438751521538,0.049228101386,0.031540219141,0.0202062460830769,1.7421704146905386,7.318936695923308,4.950060978276923,107.39485339853844,36.25982569193846,5.626345409970769,0.0433200961682307,0.0604671251174615,0.0458423647863846,0.045956896242923,0.027765188654,3.4175316021140767,8.383352710361539,161.75680300561538,52.74325572551538,8.173074367263077,2.130978230952853,-2.4706965289617018
B0,3,mid-aged,20210603_0741_AS3_A2D2B0O0.csv,17.09896535937572,562.5586548,3.629862548454839,4.994818889974619,94.50974783920424,49.31053239778444,2.74896208641462,1.219378016345846,6.710997801499999,7.826472287213078,7.758939765842308,11.583864813566924,5.770030516025384,2.2468169917959235,25.905633889003845,7.7031262197,1.2309215890326153,0.2013184083087846,3.495557179419846,6.5610266813307705,12.089821272576922,25.33238627407692,14.575299545607692,6.648163071030769,141.69950000601537,41.989437110761536,6.567997146225386,0.0778512813463307,0.4788325670033461,1.4326001266609232,2.788657692294616,6.215529553684616,4.254666263276924,4.075307154661538,224.31430642115384,66.43371398623077,10.38910213446154,0.0260622209292692,0.0463682364924153,0.266934210131323,0.7171119809168462,2.381397867198461,1.9639019966307691,3.967859101198461,76.93988634059231,22.538649823053845,3.4804714053653845,0.0144972817507384,0.0256060685572692,0.0178195156558307,0.5035610078894845,2.158990429436923,2.115372676146153,2.3950367220784616,35.04943934026923,10.159161374999998,1.5741519786138465,0.0420530717884076,0.0624356915178076,0.0427597096777307,0.1030938431791384,4.354918876178,3.5691090647769235,3.850805349453846,129.69398061513076,38.137981634769226,5.877279219522308,0.0327229893263846,0.0374503838247692,0.0406307009788461,0.0396674667828461,1.1628569033915384,5.7096195527480775,5.008132369607694,90.0192015726923,26.799109341446155,4.12982458878077,0.0355239738218461,0.060918560795923,0.0629433122386923,0.0363830205601538,0.0264780024648461,2.346781071842615,7.045386986506923,137.76339119192306,40.22458702552308,6.150672019900769,-1.4577440748000838,1.4419592467782127
B1,3,mid-aged,20210603_1438_AS3_G1B1J2O1.csv,17.02208856927755,560.057312,3.732369522464839,4.968046722379113,94.2058577989036,49.08261650578656,2.7399367994894086,1.2603133336790002,6.8141828543,7.872533843976154,7.709366431174616,11.549400325994617,5.775184879803076,2.2008493808843843,25.421596555129227,7.578433371798462,1.1975035226328157,0.2109507024767077,3.558881342073001,6.543574231292307,11.906766769892307,25.18895888738461,14.510806255538462,6.521683434384616,139.34673834873075,41.2134515836,6.4538522919438455,0.0779322818708,0.497981596821923,1.482944350707846,2.792548062029231,6.215039354230768,4.269425521407692,4.046092775323077,225.170577968,66.595423126,10.374777843484615,0.0263708278678076,0.0436474041908923,0.2908020501524384,0.7233731186906923,2.3996104616161538,1.979698582823077,3.848960541807693,77.24680187166923,22.5658300216,3.480866287094615,0.006011252455923,0.0175282001887076,0.0200463959761076,0.5215767185091615,2.1832042061484613,2.1165889245,2.275708545162308,35.07573523552308,10.1710750158,1.567337114336154,0.0431462786067384,0.0689770118198846,0.0483749277677461,0.1134703522527692,4.186179597651845,3.648810225238461,3.821339377092308,129.28329916206923,37.94839546469231,5.83611737775,0.027446156438923,0.048080000178923,0.0312216007594615,0.022568644311923,1.0686854796125385,5.72973792069223,5.038170222169231,89.54638764330768,26.624695367169235,4.099133836753077,0.0297386155664615,0.0552997792553846,0.0558562260386923,0.0375347037601538,0.033039154873,2.2531057742743075,6.856391658785615,137.2585817693077,39.95004186263076,6.098100151234616,-1.5712153257123638,0.6810551718164581
B2,3,mid-aged,20210604_0722_AS3_B2C0C1E1.csv,16.676196930265935,540.2518311,3.3769668760824514,4.870871247658246,90.24824233644443,48.17971638315356,2.673722526452285,1.0954351520594616,6.41503957731923,7.747174027366153,7.58836435559077,11.062819367322309,5.518099920034615,2.143310362171307,24.77784990512,7.419892920056924,1.1891344085582465,0.2042025558384539,3.4252839581119225,6.511076607061538,11.875240219346152,24.52448566186923,14.148825898792309,6.487516350053847,139.26265842946154,41.46783848163077,6.566397799513077,0.0679558115558307,0.4557601724224615,1.3873135518804616,2.651281935199231,5.818623718107692,3.9763753387615375,3.841896647607693,211.74085564530765,62.87163932446153,9.919669998384617,0.0262863728716461,0.034525152317123,0.2486273272496769,0.6642291600491538,2.201643139162308,1.8115046345692305,3.615798460014615,71.48073376382308,20.956890634,3.283875507008461,0.0145976907219307,0.0150328002226384,0.0173211270036461,0.4681643476946231,2.016109492682308,1.962132645553846,2.182646024628461,33.34279301597692,9.693128213661538,1.5222816927984617,0.0436618106863615,0.0571055810181384,0.0523143964176923,0.1066185324242615,3.779763882137,3.539119611353846,3.8225939072769233,129.22056271041538,37.98797102,5.909915458752307,0.016226156685923,0.0372312453786923,0.0375555141018461,0.0079200273889999,0.9413846626356152,5.165028409402462,5.065341966038461,90.56088093284616,26.90996665180769,4.168667985611538,0.0193768541978461,0.0519981779028461,0.0470629202782307,0.0203196483742307,0.0397489155824615,2.032276505729308,6.677816285286154,138.21131643076924,40.30951342220769,6.263693236699231,-1.3307778211694021,-0.47637918535319146
C0,3,mid-aged,20210604_0722_AS3_B2C0C1E1.csv,16.050411837471042,492.2409668,2.491796522776903,4.993892651104853,84.65995654591829,44.897788665835314,2.86677709162296,0.7808408893166923,5.036250198306924,7.434787766158462,8.47953144465077,11.542654788179998,5.829711709313077,1.994084649003923,20.61129309369077,6.3897523506061535,1.0552951146657692,0.2231552418130923,2.6908834860903075,5.149348770595385,12.11465848413846,24.930968482615384,14.997552941046154,6.299969288046154,118.13216454488462,36.34352010937692,5.945656012103077,0.0690856569615615,0.6774112501680768,1.3187207349792305,3.0786051075523075,7.277219870415385,5.224563499646154,4.143671388776923,203.40116478846156,62.28175069392307,10.051271935684612,0.0250734456932076,0.0408223345362077,0.6183468405242923,1.226227261591846,3.515891706053846,2.959669960492308,2.4509768541076924,73.18559969710769,22.53416796684615,3.637088046690769,0.0109829788888,0.0214522354057307,0.0151629711681692,1.5025764540142843,3.095027355482308,2.7372970929461533,1.631741884130769,33.75566303722307,10.198500961784616,1.6591989195015386,0.0260365136339076,0.0631789704364769,0.0413168991774384,0.2588419727900385,11.449555605858157,3.3250572608,3.3577246143384616,120.75765107984616,36.76347560161538,5.846681503735385,0.0223885792370769,0.0504629290770769,0.0338577649197692,0.0288049119902307,4.016367327371386,13.770116747757925,3.551790815146154,82.5958925996923,26.68962116975385,4.249433250191538,0.0021491101155384,0.0554751085948461,0.0341867085844615,0.0357709135851538,0.0258456324285384,7.261188661579384,10.69552679066846,123.19330572153076,36.73149658340769,5.79024861674,-2.9970302995601936,0.15936238392944346
C1,3,mid-aged,20210604_0722_AS3_B2C0C1E1.csv,16.360620697441757,494.5929565,2.663750490563484,5.267342599122116,85.23500903259804,45.62582541110625,3.056384658736617,0.8012015019650001,5.485779868615385,8.154183427411539,9.264625807146922,12.07422615815,6.08567033357077,2.0980178282431545,21.36039996208923,6.55740102751,1.0845676481438462,0.2243931550026692,2.878255087335923,5.6246912920053855,13.118433130476925,25.85808208169231,15.530025874761538,6.588836477346154,123.31485941807694,37.48433753156923,6.06307108327077,0.0715402753936307,0.6754928735718462,1.3493029622560768,3.1994469592915378,7.281441006038461,5.217817200176922,4.180937373569231,202.59525467476925,61.16687472384615,9.817849616038462,0.023715872095523,0.0386456202471384,0.6151600315184077,1.2618007287610002,3.4600044818846154,2.939779696076923,2.448952133784615,72.44702842351538,22.019390782984612,3.5333767390900004,0.0109469690000923,0.0222001756102692,0.0213392165673461,1.5902969221638614,3.091418782573846,2.731943364338462,1.6641849288307693,33.84359451917693,10.0978368613,1.6370840299807692,0.0427249621098307,0.0591006169325077,0.0535625412772153,0.2736775680589307,11.748249229128309,3.382562140323077,3.446038546923077,122.71400056330002,36.837807083,5.855136664184616,0.031917054318923,0.0303686352458461,0.0293723223276153,0.0362381089233076,4.175839763330769,14.361896367049845,3.643681916792308,84.51310034495384,26.80738748062308,4.278151737749231,0.0334266953895384,0.0448644058761538,0.0402985636687692,0.0339574822546153,0.0395561964914615,7.603102572340385,11.074751738744617,127.16536334426922,37.59470188091539,5.88333811345077,-2.762495904393815,0.4100246606874576
C2,3,mid-aged,20210602_0914_AS3_I1F2A0C2.csv,16.052818817864445,482.2228699,2.2688083775240644,4.952473302693274,82.9107133067598,44.9310643323862,2.80239678940894,0.685404263874,4.669483809421539,6.91884930547923,8.207045936201538,11.33318189111923,5.781842505814615,1.9970511067066925,19.896406759305385,6.174892049878461,1.0157262021984614,0.1994536243061538,2.553999623047923,4.9718749958907695,12.0923933175,24.98092980707692,15.13899080953077,6.37512462326923,116.93567839118462,35.96417935430769,5.772259400408461,0.0744964145678923,0.6354283714903076,1.2558069819973847,3.0711273142607696,7.323868701923078,5.258096516192308,4.138826338161539,198.0500123458923,60.53067129538461,9.6913810271,0.0264094577893153,0.0395829766301384,0.5835128226130538,1.2099064725872306,3.5001651901538464,2.996145417130769,2.461288538361538,71.60903994099999,21.9970697789,3.5258316419361537,0.0133466888505769,0.019843546068323,0.023198027239323,1.534542871145354,3.1496441736284613,2.816766598569231,1.6941837301384617,34.01557764716922,10.313039211253846,1.6631643641746154,0.0398704007045153,0.0526111616546923,0.0523568692682461,0.2542159834452692,11.595006928304691,3.403433843769231,3.4365423312230767,121.03635034936153,36.99638800261539,5.8385662262,0.0279687463785384,0.0426193207147692,0.0309659040390769,0.021921458460923,4.022613125003539,14.25924577939854,3.650404664169232,83.02487964353078,26.75565561146153,4.243581490331538,0.0307315402123846,0.0717954316243076,0.0239622507826923,0.0438804966156153,0.0104188835957692,7.904027570933616,11.373491840172308,126.44748450097693,37.83710303325385,5.99263682514,-2.6574134472897426,0.38731913511442534
D0,3,mid-aged,20210603_1028_AS3_J0O2D0W0.csv,16.663805225349446,599.2662354,2.094164319274387,3.036125902464322,70.53586355058661,48.58774852563349,1.8104079299954197,0.6604055371916154,3.7829380644707697,4.590354753150768,6.160023309282308,11.053306906274615,6.064680251343076,2.1170888192507693,25.23227548483154,9.28999709301,1.5023931349668076,0.1734378194966692,1.6904763689703848,2.938478187897692,8.029695367584615,21.938358632938463,14.302971179915383,6.160669979607692,121.79952215013846,44.68168691538462,7.1589502687823074,0.0628175626374461,0.2255811129318846,0.477851147858077,1.2841566852523076,3.9145026476169225,3.0711834261053843,2.8927734856246152,142.53980971742303,52.17828690446154,8.38240630713077,0.021240484854123,0.0311659269111153,0.1460583876598076,0.4048398869470769,1.64384928711,1.5183450717230769,1.6650878956846151,51.357400370023065,18.678505088661534,2.986414826086923,0.0160675193615076,0.0168982284825153,0.0174047722199538,0.3921698125767308,1.7382840130946156,1.8510274731153848,1.2483631927069232,30.33960896876923,11.007680909107693,1.77510551304,0.0564566606935923,0.0696378637330769,0.0510927579949384,0.1041472154799999,5.003249222604307,3.514014996015385,3.997194645007693,141.62062028288457,51.31543212307693,8.057997976838461,0.0465591796984615,0.0663667300606923,0.0478539667014615,0.0467675070908461,1.6659521866445388,7.640087016189153,4.933022876853847,108.13349797966926,40.5274493296923,6.410705259173847,0.0468007210503076,0.0718546127896153,0.0746394181028461,0.0499064160926153,0.0497307410910769,3.554317312682385,8.234075103103077,161.85674026143846,58.33905644138462,9.201063948648462,4.494979417260544,-1.5488640320930644
D1,3,mid-aged,20210602_1038_AS3_S1N1L1D1.csv,17.09737613155369,604.5623779,2.1454286775683222,3.140430102065604,74.15918881476962,49.87862217045835,1.882054634330512,0.6883790836272307,3.856485722167692,4.692962223767693,6.465816918276153,11.333847201333077,6.206207777394615,2.1862148371635386,26.065791028672308,9.64885191160846,1.5836423620763924,0.1668311498472692,1.7069771078999998,2.950349386347693,8.299292182792309,22.29716888935385,14.520907600184616,6.338920435507692,125.38647309853846,46.20220716207693,7.437344268584615,0.054125863816723,0.2466880895956154,0.5013959841879232,1.3829221001915384,4.076599343564616,3.214241067776153,3.043465442330769,151.3189328686615,55.57896528976923,8.964074108215385,0.0235562504874538,0.033064441179,0.1574509776310923,0.4386380828883999,1.7001284324592307,1.5830035571776924,1.753037306436923,54.72399939067693,19.95675268730769,3.1928717022653847,0.0109823449734307,0.0121622254921384,0.0145495683671846,0.4190791380146692,1.7814942158315386,1.939076542830769,1.3022490740123076,32.08770007755384,11.621471669115383,1.8621334224992308,0.0532262922489307,0.0635155601284,0.0597244245797,0.107679763092,5.871390876411384,3.516238934276924,4.066385506684616,144.2752548253231,52.23122519723077,8.20502843836923,0.0435553807332307,0.0602475241681538,0.0363870438018461,0.0474244948340769,1.389031595795769,7.004805427871229,4.949358177261538,108.57787585761538,40.70613511915385,6.414053591586923,0.0561185409230769,0.0710669479672307,0.0388599256746923,0.0316234852685384,0.0217813912633076,2.864929746871539,7.818249593206846,163.12953261476923,58.65556934838461,9.192034400717692,3.873917377933829,-1.3630674581380897
